1,0
7,5
6,12
13,20
1,1
0,4
9,10
1,1
27,13
8,2
0,1
1,1
0,0
2,1
1,1
1,1
6,6
6,2
3,1
14,31
2,2
0,1
3,1
0,0
2,2
0,0
2,2
8,20
1,3
6,5
2,1
1,1
3,3
4,4
4,6
2,10
0,1
0,1
1,1
0,0
0,0
17,26
7,8
2,5
1,1
2,1
20,25
0,0
23,8
13,20
9,32
2,4
9,6
2,2
5,3
1,1
1,1
6,6
2,3
7,12
1,1
2,2
1,1
5,1
0,0
0,0
0,0
0,0
1,1
3,2
3,1
7,9
1,1
2,2
1,1
1,1
8,28
3,4
1,1
1,2
1,2
1,1
2,1
1,1
10,9
4,1
1,1
1,1
2,7
2,1
0,0
5,3
1,2
1,2
1,5
20,10
0,0
3,1
1,3
2,2
3,2
2,1
6,6
0,1
6,7
1,4
4,5
5,11
5,8
7,5
3,3
2,2
1,3
11,16
13,14
0,0
3,3
1,1
7,9
2,2
1,3
8,6
0,0
0,0
1,3
4,5
0,0
0,0
3,1
5,4
3,10
1,1
3,2
1,2
2,2
1,1
0,0
1,3
0,1
1,1
7,9
1,1
0,0
1,1
2,2
8,11
3,6
3,3
2,1
0,0
8,10
2,2
5,3
1,6
0,0
4,2
5,3
1,1
4,5
0,1
2,6
1,1
5,1
1,2
4,7
9,9
1,1
12,12
0,2
2,4
2,4
3,1
8,1
0,4
4,4
7,1
3,1
5,6
3,3
8,11
1,1
1,1
0,0
9,7
0,0
1,0
2,2
1,1
27,9
2,2
3,6
13,9
6,8
1,1
3,3
6,2
2,2
6,6
0,1
2,4
0,1
5,6
8,6
4,3
1,4
16,16
2,1
1,1
2,8
2,0
2,0
2,1
1,1
0,0
6,2
5,2
2,3
5,6
5,5
0,1
10,40
1,1
1,2
8,22
1,0
1,2
1,1
5,10
5,7
1,2
5,9
2,1
1,1
2,1
2,2
12,11
2,1
12,11
1,3
0,0
9,8
1,1
3,1
10,11
0,0
2,1
7,5
3,2
2,4
1,1
5,4
11,5
4,6
7,11
6,14
5,6
1,3
0,0
4,6
44,10
0,0
8,6
10,10
26,25
5,1
1,1
5,8
0,3
8,5
1,1
4,2
16,16
1,1
3,8
2,1
3,2
0,1
6,7
0,0
5,3
3,2
2,2
0,2
7,9
4,4
1,1
13,10
0,1
0,0
2,3
1,2
0,1
0,0
2,2
2,3
40,36
1,1
14,11
7,4
1,1
11,13
9,10
0,1
1,2
2,4
1,0
14,18
1,1
0,1
4,3
6,5
1,1
23,18
0,0
2,2
7,12
2,3
2,3
2,2
3,0
2,4
10,24
1,1
5,1
20,16
5,3
19,9
13,7
30,34
10,1
2,0
4,6
2,3
1,0
0,0
7,4
0,0
30,36
1,1
1,1
32,13
3,2
1,1
5,4
0,0
0,1
2,2
1,1
1,0
2,1
1,2
30,33
6,4
1,6
6,2
4,2
3,3
2,1
1,1
1,1
3,5
1,3
11,7
0,1
2,2
0,1
1,4
0,0
15,5
5,1
1,1
1,1
3,0
3,9
2,1
29,8
2,2
5,1
25,13
7,0
6,9
1,0
8,11
0,0
2,1
0,1
4,6
6,3
2,1
5,6
30,25
28,10
1,1
11,7
1,1
11,15
3,2
2,2
4,1
1,0
2,3
3,3
1,0
11,15
1,4
2,1
4,5
0,3
4,2
0,0
1,1
1,2
2,2
3,4
6,3
1,1
1,1
5,4
0,0
2,3
1,1
0,1
6,7
8,2
0,0
2,3
3,1
3,3
2,0
2,2
4,6
1,1
1,2
1,1
2,2
1,0
1,1
2,2
2,0
9,10
8,2
2,2
2,1
10,8
2,3
2,2
4,6
4,3
1,1
1,0
0,0
36,17
2,6
4,6
1,1
1,1
1,1
5,3
8,6
1,1
4,2
1,2
2,0
5,7
1,0
2,2
7,3
5,3
0,0
5,7
0,3
4,3
3,5
1,1
1,1
2,4
1,2
1,1
2,0
3,4
1,1
1,1
10,10
1,3
2,1
4,8
0,0
1,0
2,2
1,1
2,1
6,2
1,2
0,2
4,3
6,9
1,0
11,15
5,11
1,0
3,6
0,0
5,3
3,2
1,1
2,2
2,4
5,1
2,2
15,11
1,0
1,1
2,3
8,7
9,6
2,3
21,15
1,0
3,3
4,7
2,2
30,6
1,2
3,3
1,2
1,1
1,3
1,0
2,4
3,0
0,0
6,13
1,2
3,3
0,0
1,1
0,1
1,1
5,0
19,13
2,2
2,2
2,3
2,12
31,10
1,0
17,19
9,24
2,2
7,3
8,8
7,17
11,7
0,0
1,1
33,10
1,1
1,2
1,1
1,1
1,1
0,0
2,3
5,4
12,4
0,0
1,2
0,0
5,1
8,14
3,9
2,1
1,2
0,0
3,5
3,2
8,9
0,0
12,5
8,10
4,2
17,29
0,0
0,1
2,1
2,1
3,1
14,5
2,9
1,1
5,2
1,0
17,38
8,7
1,3
9,11
16,27
0,0
0,0
1,1
11,10
1,1
3,8
3,2
6,20
3,4
17,21
3,15
3,3
1,2
26,43
2,3
9,2
4,6
1,4
0,2
1,1
0,1
1,1
2,1
1,1
4,2
19,25
3,3
1,1
1,1
1,0
6,0
1,1
4,2
4,2
0,6
0,3
2,1
3,5
9,3
2,2
2,1
2,2
1,1
9,7
7,15
2,5
4,2
1,4
0,1
1,0
1,1
0,0
4,6
1,2
1,1
13,7
3,0
35,35
5,16
9,6
1,1
1,1
0,0
2,1
5,1
1,1
0,0
4,4
2,0
0,0
5,2
7,9
1,0
0,0
0,0
10,6
1,1
1,0
0,0
1,1
1,1
3,4
2,0
4,3
0,0
19,33
1,1
4,1
2,7
43,36
8,6
1,2
2,2
23,15
6,11
2,1
16,26
0,2
1,1
1,1
2,2
13,10
45,24
0,0
2,4
0,0
1,1
3,3
1,7
10,7
5,8
5,6
11,9
1,0
5,1
17,16
2,2
0,0
2,4
1,1
2,1
5,8
1,3
2,5
4,8
1,0
0,1
3,3
1,1
1,2
9,9
0,4
11,10
8,10
4,7
2,1
1,1
1,2
0,1
4,9
0,1
1,0
12,8
2,2
43,36
0,0
1,1
4,1
1,1
1,2
1,0
2,1
5,1
1,0
3,3
1,1
7,13
1,0
1,1
9,22
2,3
1,1
2,3
0,0
0,2
1,2
0,1
2,1
1,1
2,2
1,0
11,5
1,1
11,9
40,33
8,10
12,10
2,2
1,0
0,0
1,1
2,3
1,1
0,1
0,0
7,4
1,1
1,6
3,1
13,11
4,2
1,1
1,1
1,3
5,6
5,3
3,1
3,5
2,1
1,0
11,20
5,5
3,3
2,1
2,4
1,1
4,3
1,1
2,4
3,3
0,0
2,2
1,0
1,1
2,4
1,1
0,0
6,11
2,6
1,1
2,1
0,0
2,1
31,26
1,0
1,2
12,12
1,0
9,9
28,18
1,1
1,1
4,2
1,1
1,3
4,17
36,47
12,14
0,1
15,19
1,1
7,4
1,3
13,14
3,4
3,1
1,1
1,0
4,5
2,3
30,28
1,2
2,1
1,2
2,1
0,1
4,1
1,1
1,0
1,1
6,4
11,7
2,0
3,1
1,2
2,1
6,1
0,2
1,3
1,1
3,1
2,4
2,3
6,8
2,2
3,2
3,2
28,27
1,0
2,1
7,8
2,1
5,11
1,0
8,9
3,2
36,17
9,8
0,2
2,3
9,6
7,2
18,21
18,3
7,2
1,2
1,1
1,1
11,11
4,6
7,11
0,0
1,3
1,1
4,3
7,7
1,8
1,3
6,4
2,1
4,5
1,1
11,1
1,1
12,6
6,5
15,5
18,18
0,0
1,2
3,3
4,10
28,25
2,0
2,2
3,1
7,9
0,0
1,1
1,2
29,18
1,1
14,16
5,6
0,0
0,1
2,4
37,33
8,12
3,6
2,2
0,0
2,5
1,1
2,1
11,9
2,2
1,1
9,9
2,2
3,1
34,35
28,39
10,11
12,4
1,3
1,1
6,10
1,0
7,6
2,2
0,0
41,41
0,0
0,0
0,0
4,10
6,4
0,0
16,34
0,0
1,3
7,2
26,14
2,2
0,0
36,29
2,2
8,11
1,1
0,0
20,9
28,41
13,7
21,13
2,5
10,6
1,3
3,3
4,2
11,9
1,0
0,0
0,0
12,14
1,1
4,4
4,3
3,3
8,8
1,3
1,0
1,1
6,2
2,2
10,21
8,2
15,17
1,0
14,13
0,0
9,3
2,2
18,6
0,1
2,11
1,0
0,1
12,32
0,0
7,2
10,6
6,10
5,10
1,2
4,2
0,0
0,0
17,24
6,9
0,0
2,2
1,0
4,6
3,2
1,1
1,1
2,1
1,1
0,0
1,1
2,3
4,1
8,3
1,2
1,1
12,9
5,9
8,9
5,6
3,10
3,3
4,5
8,19
15,12
0,1
3,2
18,10
3,1
0,1
4,3
0,2
2,3
6,0
3,3
5,3
1,1
1,1
2,5
7,9
0,1
9,4
2,3
18,35
17,22
29,16
0,0
5,5
1,1
4,2
3,3
4,3
18,12
16,17
40,33
1,0
1,0
1,2
0,1
1,4
1,1
2,1
10,12
4,4
1,0
1,3
1,1
3,1
2,4
7,8
9,4
11,18
7,3
1,0
5,7
1,4
1,1
1,3
3,1
8,8
2,1
10,9
0,2
0,0
1,3
8,7
16,13
0,1
4,7
3,1
4,8
25,14
1,3
1,0
2,2
21,16
8,4
1,1
2,6
0,0
11,6
2,3
8,21
1,2
2,2
1,1
3,3
3,1
19,15
1,1
4,3
0,1
17,11
6,12
1,1
1,3
1,2
0,0
0,1
0,1
3,3
4,6
2,1
15,13
6,4
1,3
8,4
0,0
5,4
30,7
2,0
4,4
2,2
3,2
2,3
1,1
1,0
8,3
0,0
10,13
1,3
4,9
3,1
24,31
3,5
1,1
0,0
1,1
10,8
5,3
0,1
2,1
0,0
2,1
1,1
0,0
0,0
35,33
1,1
0,0
0,1
26,26
6,4
1,1
1,1
0,3
1,2
1,1
1,1
4,2
5,8
15,9
2,0
2,4
1,1
2,2
0,1
8,7
0,0
4,3
1,2
34,40
0,0
1,0
6,20
1,0
3,1
0,0
0,2
2,4
12,11
19,18
2,7
4,2
15,6
1,2
0,3
4,2
4,3
6,6
5,3
12,9
14,7
7,6
1,3
1,3
8,11
3,4
4,2
1,1
4,3
29,24
1,2
1,0
16,7
1,1
2,3
0,2
2,3
1,1
0,0
1,1
3,4
0,2
3,4
2,2
9,11
1,1
1,0
1,1
0,0
0,0
0,0
1,1
0,1
1,1
1,1
6,2
2,0
2,17
1,1
11,9
2,8
3,1
4,5
3,7
5,5
1,1
4,3
0,0
16,13
9,6
8,36
12,10
4,3
8,4
9,13
4,4
2,3
5,4
0,1
1,3
20,19
2,1
2,2
0,1
4,4
8,6
1,1
0,2
3,2
0,0
1,1
3,3
0,0
1,2
9,19
4,8
1,1
4,2
2,1
2,1
1,1
4,5
15,14
1,1
0,0
22,12
12,9
2,2
4,4
3,1
1,1
9,9
1,1
12,16
6,2
4,2
2,2
3,3
5,9
1,1
2,2
0,1
13,11
2,2
8,4
5,4
1,2
8,5
15,9
0,2
2,0
2,1
5,2
2,0
3,2
18,14
1,1
0,0
9,5
0,4
18,17
1,0
0,0
1,1
3,3
1,1
6,22
1,1
4,6
0,4
3,3
0,1
2,5
0,0
7,3
6,7
5,24
2,2
2,2
7,6
1,1
3,5
1,1
2,2
0,0
2,2
3,1
3,7
1,1
5,3
1,1
1,1
1,1
4,2
2,1
3,5
1,2
1,3
2,2
1,2
0,0
14,16
0,1
1,0
1,0
0,6
2,3
1,2
16,13
2,2
5,4
12,30
8,10
3,3
4,1
8,3
2,2
2,2
8,10
1,11
1,1
1,1
7,5
15,14
3,7
3,2
11,13
1,0
1,0
29,20
1,13
16,34
1,1
1,1
1,2
2,8
0,3
4,8
6,5
4,3
8,8
2,4
2,2
2,0
3,4
5,2
4,3
1,1
5,3
29,13
2,1
2,1
5,3
2,2
22,12
2,3
2,4
1,3
1,1
9,8
4,1
6,11
0,0
38,37
3,3
20,14
6,4
0,0
11,9
0,1
4,3
4,0
2,3
0,1
0,4
4,2
40,45
1,6
1,5
1,1
2,6
3,3
1,1
1,1
21,26
0,2
1,1
1,1
1,1
1,1
19,11
14,25
1,0
1,2
2,1
3,1
8,15
10,10
18,12
3,7
1,1
2,1
0,1
2,3
1,1
2,0
2,1
1,1
1,1
0,0
40,42
0,0
2,2
0,0
0,3
1,2
23,16
1,1
7,4
1,1
7,10
1,1
3,1
1,2
1,2
9,15
3,1
3,1
1,3
9,11
0,3
1,3
1,1
3,4
2,0
12,8
14,7
1,3
2,3
18,10
1,2
4,2
0,1
4,9
8,8
1,3
1,1
6,5
10,15
0,1
1,3
0,0
1,1
1,1
13,14
2,2
12,8
4,5
1,1
4,0
21,8
0,0
0,0
3,2
0,0
10,13
2,0
11,11
45,9
0,0
8,6
1,0
16,4
14,10
1,1
1,1
8,6
3,3
1,1
10,5
10,9
2,11
1,1
3,3
5,5
0,0
10,7
21,18
3,4
3,4
2,3
7,2
1,2
8,8
1,1
9,10
1,2
1,1
5,8
3,5
1,7
6,6
1,1
28,26
1,2
1,3
0,1
3,2
2,1
2,4
5,6
0,0
2,2
4,9
2,2
16,11
3,2
19,18
12,6
4,13
2,5
2,6
1,0
3,3
2,3
3,2
7,2
0,0
4,1
1,0
5,9
30,37
1,0
2,2
14,8
4,5
1,1
9,7
3,1
3,3
1,1
5,5
1,4
3,1
1,2
0,0
1,1
13,9
9,5
1,1
2,6
15,12
0,1
3,2
1,5
15,12
1,2
14,21
1,1
9,6
5,1
4,4
1,1
0,2
1,5
0,2
1,2
23,11
1,5
0,1
1,3
1,1
6,2
1,1
3,3
1,1
3,8
8,3
1,1
3,3
0,0
1,2
0,2
1,1
22,22
1,1
7,3
18,4
4,6
5,4
0,1
6,4
1,4
3,0
1,3
6,2
1,1
5,3
1,1
1,5
4,7
15,8
1,1
1,11
1,1
6,5
1,0
3,2
3,2
14,12
19,16
3,2
5,3
1,1
1,1
1,1
4,1
7,15
5,4
2,3
1,1
3,3
3,1
4,7
2,1
32,31
37,13
41,31
6,4
4,2
3,2
0,1
1,2
15,15
3,1
5,1
10,4
1,1
12,12
1,5
1,5
3,6
1,0
2,1
2,0
2,2
1,1
1,0
1,0
0,0
2,1
0,1
18,16
10,11
0,0
9,2
1,1
13,5
8,7
0,0
4,3
3,1
4,1
3,5
6,5
0,0
1,3
1,3
1,1
6,7
1,0
2,0
3,2
8,6
0,1
6,2
1,1
1,2
21,22
2,1
6,4
3,1
1,1
0,0
5,10
7,3
16,19
1,1
0,0
22,15
9,4
18,14
5,7
1,1
14,21
3,2
10,6
3,2
6,2
3,3
9,11
1,1
0,0
14,14
6,1
1,1
9,3
11,1
4,1
1,1
20,7
0,0
1,1
2,0
3,3
6,4
0,1
1,1
1,2
0,3
11,14
2,2
0,2
1,0
7,14
0,0
4,4
15,18
1,0
0,0
5,14
5,3
2,4
0,0
4,2
1,1
0,0
6,4
0,0
2,0
3,2
2,3
3,0
1,1
3,1
5,3
1,2
0,0
5,3
10,13
0,0
1,1
1,1
0,2
3,4
4,4
1,5
1,1
8,11
9,12
3,3
4,3
9,23
1,1
0,2
2,3
4,5
0,0
2,1
1,1
2,2
0,0
17,11
19,3
2,2
11,5
2,2
2,2
7,34
6,11
0,0
1,1
10,7
20,10
6,6
1,1
3,5
4,4
0,3
6,6
6,1
1,2
1,1
3,5
0,0
5,7
10,12
1,0
20,40
3,1
8,9
2,4
0,0
5,3
1,1
5,1
7,9
1,1
1,1
2,0
3,5
0,0
1,1
22,25
1,1
1,4
0,0
3,1
27,38
4,1
3,6
2,2
2,2
3,3
25,28
3,3
3,3
3,3
3,3
1,3
1,0
9,8
15,11
7,6
5,6
9,2
7,12
2,4
6,6
1,1
1,1
0,1
1,3
1,1
7,9
2,5
3,3
1,0
5,5
14,10
9,2
17,13
0,0
3,3
1,1
14,40
5,4
1,3
0,0
1,1
0,0
1,3
3,1
0,0
1,1
30,30
1,1
12,12
8,4
5,5
2,3
6,12
0,0
1,1
0,0
2,5
4,4
3,5
10,3
14,25
0,1
1,1
3,4
1,1
3,4
5,7
11,8
3,3
3,3
3,4
3,1
4,2
9,9
6,5
9,35
1,1
7,13
3,1
5,9
3,1
1,1
1,3
3,10
2,0
1,2
2,4
2,2
0,0
16,24
1,1
15,17
3,4
5,3
18,10
3,1
1,1
5,8
1,0
3,3
11,7
1,2
2,2
1,1
1,2
7,12
2,3
0,1
0,1
5,6
0,3
2,0
3,6
1,1
1,3
3,2
1,1
5,5
1,4
8,9
1,2
11,1
1,1
12,2
3,1
4,3
1,1
17,7
3,1
0,0
1,1
1,1
2,4
5,2
1,3
6,1
2,3
4,3
1,1
1,9
1,3
1,2
1,4
1,1
4,5
3,3
3,3
13,1
32,29
2,2
0,1
2,0
2,0
4,10
3,3
2,2
2,1
1,3
2,3
32,26
7,13
1,0
2,4
7,6
1,0
1,3
1,2
0,0
0,1
4,4
4,4
1,0
2,0
5,3
1,0
1,4
25,33
3,1
1,1
6,8
1,1
1,1
7,1
24,29
1,2
4,4
1,1
28,29
1,1
4,5
2,7
0,2
2,2
2,3
0,1
2,1
20,25
2,3
11,5
2,1
2,2
0,0
6,3
8,7
7,8
12,9
3,1
3,1
1,1
1,1
0,1
1,1
2,0
1,1
2,1
2,1
0,1
1,1
1,3
2,2
2,5
0,0
19,33
25,24
2,1
3,3
2,8
4,2
1,1
0,0
7,7
1,1
5,5
2,0
1,1
27,36
1,1
0,0
1,2
1,3
7,7
8,1
24,17
0,0
1,1
0,6
22,35
0,1
0,1
3,1
0,1
0,3
28,25
2,4
0,0
2,1
1,0
0,0
8,6
1,1
9,6
4,3
0,0
1,1
4,2
14,10
3,2
1,0
1,1
2,2
0,1
10,14
16,11
5,2
1,1
1,1
1,2
10,6
1,0
9,3
4,7
1,1
1,1
5,6
5,7
0,0
3,2
1,1
1,12
0,2
2,2
1,1
2,5
12,12
6,4
0,1
6,10
1,1
12,7
18,2
3,4
7,8
0,1
6,5
9,17
0,0
3,19
9,20
6,3
1,1
5,3
1,1
6,4
0,1
18,34
0,5
4,3
2,1
2,2
0,0
0,0
15,16
19,22
3,0
0,1
1,1
1,1
11,12
5,6
3,1
1,1
2,4
14,9
0,0
0,0
3,6
1,1
12,7
3,2
0,1
25,9
4,6
7,14
1,1
1,1
6,3
8,7
5,2
9,13
0,0
22,25
3,3
1,0
11,4
3,1
6,6
7,11
6,23
2,1
0,0
1,2
5,9
10,6
1,0
4,2
0,1
6,5
2,0
0,1
1,1
1,1
9,19
23,18
2,3
4,2
0,1
4,8
8,5
4,4
1,1
3,4
0,0
3,2
0,3
4,16
0,0
1,2
1,1
5,6
1,2
3,1
2,1
0,0
1,1
1,2
3,2
2,3
3,2
1,1
1,0
1,5
11,6
3,1
3,5
2,1
8,13
4,2
4,4
3,5
1,2
4,2
1,6
0,1
1,2
31,38
0,0
1,3
3,3
0,1
3,2
13,7
13,17
4,3
14,3
7,9
5,3
1,1
13,9
0,1
1,1
0,1
0,0
2,1
3,1
0,1
10,11
3,1
3,3
24,12
2,2
2,3
1,0
3,0
3,2
1,0
7,2
1,2
2,2
3,5
2,3
1,1
1,1
10,2
1,3
7,18
8,4
3,1
4,2
1,1
4,3
1,1
1,1
7,0
1,1
0,1
12,8
6,5
1,1
3,0
7,4
7,7
11,13
6,9
0,1
9,11
0,1
29,19
3,3
1,1
0,1
2,2
0,0
3,5
2,1
0,1
1,1
11,11
1,2
5,4
1,0
6,8
17,8
1,2
3,1
1,1
5,1
0,0
4,4
3,1
1,2
1,1
4,0
1,1
4,2
18,21
0,1
15,18
27,39
2,2
2,1
15,8
4,5
2,4
8,9
5,2
4,3
10,8
0,1
4,2
3,2
4,4
0,1
1,1
3,0
4,1
1,1
1,1
0,1
3,2
10,20
2,3
0,4
3,2
3,4
11,10
0,0
1,1
1,0
1,1
4,10
1,1
3,0
3,2
3,4
2,0
2,1
0,1
2,2
1,1
0,1
5,10
2,1
0,1
1,0
3,2
4,4
6,1
1,1
17,13
0,0
13,6
4,6
3,4
3,6
1,1
1,1
8,7
1,3
1,0
7,6
3,1
6,7
1,0
3,9
3,1
2,2
1,1
3,2
1,3
0,3
6,4
1,2
2,1
1,1
3,2
5,1
15,24
3,4
3,3
1,0
1,1
17,27
6,6
1,1
1,0
29,20
3,5
3,3
13,5
2,1
2,1
29,12
3,3
1,1
2,1
1,1
3,7
1,5
0,0
7,10
2,1
6,9
1,2
4,5
1,5
0,3
0,1
1,6
19,3
4,4
0,1
5,3
0,0
1,2
0,0
0,1
2,0
6,25
3,2
1,1
2,1
7,9
5,4
3,1
4,2
0,0
8,20
11,8
3,2
3,3
11,7
2,0
1,5
2,3
1,2
0,1
1,4
1,3
0,0
8,4
1,5
5,8
4,2
0,0
11,16
0,3
0,5
1,1
1,1
23,18
1,1
0,3
22,39
10,9
9,11
0,0
1,1
6,7
6,9
6,5
0,1
3,1
7,9
2,2
10,13
4,7
3,2
3,2
5,11
1,1
1,1
0,0
1,1
25,24
3,4
3,2
21,16
0,0
2,2
0,0
12,10
1,0
1,2
3,3
2,2
1,2
5,8
8,5
18,16
2,4
5,5
2,4
10,7
1,3
18,24
2,4
3,2
0,1
4,0
8,9
1,1
11,36
0,0
8,0
1,0
36,18
2,2
4,7
8,8
0,0
8,4
1,2
3,9
2,3
15,24
1,1
7,4
3,0
0,1
6,7
1,2
0,0
24,18
2,7
1,3
0,0
1,1
8,15
1,1
34,28
4,2
1,1
1,3
0,1
1,0
4,9
1,4
9,9
1,5
2,2
2,2
0,0
1,2
1,1
1,2
1,1
14,27
7,2
0,0
0,0
0,0
6,3
3,1
3,6
0,1
13,7
35,13
0,4
6,3
1,1
1,1
1,2
7,10
2,2
1,1
1,2
0,3
3,3
1,2
3,1
11,8
1,1
2,1
2,3
1,2
4,4
0,2
8,34
1,1
2,2
2,1
1,2
2,3
0,1
2,4
1,1
5,2
43,33
8,3
1,1
1,4
1,3
4,1
11,20
5,21
1,0
1,3
3,3
2,1
1,1
2,3
13,9
0,0
2,6
6,3
1,1
40,14
2,1
0,1
2,2
1,1
9,5
3,1
3,2
8,4
0,3
4,2
1,1
2,2
12,5
1,1
5,0
1,1
2,2
9,8
25,22
25,33
1,1
3,3
1,0
0,0
2,1
3,2
1,1
0,1
0,1
1,1
2,1
6,4
3,2
2,2
2,3
5,7
35,46
1,5
2,2
2,4
8,3
4,2
1,1
24,10
2,3
2,2
1,3
22,16
0,0
1,1
1,2
3,3
1,1
1,3
3,1
1,1
1,5
2,2
1,0
0,1
19,10
28,20
4,2
0,0
1,1
5,4
0,0
12,17
1,3
2,3
1,1
5,4
2,3
45,34
2,1
1,0
8,3
6,4
2,6
3,11
5,4
3,1
9,4
4,1
3,1
6,3
4,3
1,0
2,2
0,0
6,7
10,6
1,3
2,1
1,2
0,3
2,2
7,14
1,2
3,1
4,3
5,0
0,1
1,2
2,5
10,4
3,3
0,1
5,5
0,0
1,1
1,0
6,3
2,6
0,1
0,0
1,1
9,6
4,9
3,1
3,7
2,5
9,5
6,3
0,3
1,3
2,1
1,0
1,1
0,1
6,4
5,6
5,5
3,3
4,4
0,2
1,1
6,7
6,14
1,1
1,1
3,5
2,1
3,3
10,12
0,0
11,30
1,0
20,14
12,15
4,1
4,1
25,20
6,18
9,10
3,6
1,0
3,2
1,5
2,2
1,1
3,1
10,7
3,5
1,2
15,7
3,1
0,1
1,1
3,1
13,7
1,6
4,1
12,10
4,7
0,1
1,1
3,1
11,12
3,8
12,23
0,0
3,5
2,2
1,1
1,1
5,10
0,1
6,0
1,1
0,1
27,28
2,2
1,4
0,0
2,4
0,1
1,0
1,1
1,1
4,3
0,1
15,22
1,2
3,4
0,0
4,4
1,1
8,6
10,9
33,29
2,2
4,5
2,1
6,7
1,0
1,7
2,4
11,10
1,0
1,0
0,0
0,3
2,1
1,2
1,0
1,2
1,2
8,9
3,3
30,8
4,20
0,0
1,1
1,0
15,17
2,8
10,5
1,1
1,1
1,3
2,1
7,14
4,7
0,0
1,1
0,1
2,0
0,0
0,0
3,2
2,2
34,28
5,5
1,1
0,0
0,0
10,7
1,0
0,0
5,3
1,1
12,10
3,3
33,28
23,25
5,2
1,2
1,1
19,14
4,3
15,6
1,1
2,4
37,32
1,2
10,9
1,1
0,3
1,3
2,0
6,2
6,8
1,1
0,0
6,6
3,2
8,3
11,39
1,0
2,1
1,0
4,2
9,1
22,12
3,3
0,1
1,1
7,9
2,2
0,0
11,14
11,17
4,12
1,1
7,9
0,0
3,3
16,26
4,19
0,0
16,9
2,1
1,1
4,6
4,5
3,1
1,1
1,0
2,3
1,1
1,5
1,5
1,3
0,0
2,5
1,1
6,7
6,14
1,1
4,2
1,1
4,5
2,1
6,5
4,5
1,0
9,11
5,11
0,2
2,2
1,1
6,13
11,11
0,1
7,9
1,1
0,0
1,0
1,2
1,1
0,1
1,0
2,2
0,1
2,1
4,2
4,9
1,5
0,2
1,3
9,6
4,20
0,0
0,0
1,1
1,1
14,28
1,1
18,5
0,1
1,2
5,7
1,0
2,0
8,10
3,1
2,1
0,3
1,2
0,0
1,3
8,5
7,4
1,1
1,1
7,13
5,2
9,8
1,1
0,0
0,0
2,1
2,1
9,9
1,1
2,1
6,9
6,4
7,8
11,4
3,3
20,32
1,0
4,3
4,2
4,7
2,2
3,3
0,0
1,1
3,3
18,22
2,3
2,2
11,8
1,1
0,0
10,10
0,0
1,1
0,1
5,1
0,1
9,7
1,0
3,4
1,1
5,6
19,18
39,29
6,32
0,2
3,1
0,1
4,3
2,15
3,3
1,2
2,1
4,2
5,2
1,2
1,1
17,9
21,32
1,0
1,1
1,1
1,2
1,1
0,0
2,1
0,0
2,1
0,1
2,3
3,7
2,2
15,18
9,5
2,2
9,7
18,7
4,4
1,1
36,16
3,1
0,0
1,3
5,7
0,0
5,1
4,6
8,5
3,4
14,7
1,1
10,3
1,1
4,5
4,4
1,0
2,8
14,31
2,2
26,28
2,2
2,1
2,1
1,2
1,0
1,1
1,0
2,3
1,1
1,1
9,4
7,6
2,1
7,0
1,1
0,0
1,1
1,2
4,3
2,1
1,2
1,1
6,8
1,1
10,8
2,3
14,8
0,0
2,7
3,5
29,36
11,9
5,5
7,11
1,5
13,5
1,1
5,5
24,20
1,3
0,0
1,1
0,1
0,1
1,1
1,1
2,4
0,0
9,11
7,8
3,1
7,10
0,0
1,1
14,11
3,3
5,15
1,2
5,3
1,3
3,5
2,1
7,24
0,1
7,6
2,4
9,8
1,0
40,40
2,0
2,8
2,4
0,0
2,2
1,1
0,1
1,3
2,1
11,7
15,16
1,1
2,2
1,1
11,11
0,0
4,2
2,2
4,9
8,13
1,1
2,2
0,0
16,37
0,0
3,1
37,28
13,6
2,1
0,0
0,3
0,0
2,3
9,8
7,5
0,0
4,5
3,4
1,1
1,1
2,2
0,1
1,2
3,4
6,1
1,1
2,1
38,29
0,2
1,1
21,34
1,1
1,3
3,1
1,1
1,2
1,1
16,6
1,0
3,2
0,2
1,1
3,3
3,1
3,5
1,1
1,1
1,1
0,2
1,1
3,2
1,0
9,5
1,1
1,1
34,29
3,4
1,1
0,0
3,0
1,1
2,5
5,7
1,1
1,1
1,5
6,8
6,11
22,12
0,0
2,1
3,1
4,4
29,17
2,2
0,2
1,1
3,3
1,1
0,0
3,8
0,1
1,2
1,0
1,7
7,4
1,1
3,3
5,5
3,1
31,27
2,2
3,0
1,2
1,2
4,2
3,0
1,1
1,3
3,4
10,1
29,21
3,3
18,4
12,14
0,0
6,3
5,1
0,0
1,0
1,1
3,1
0,1
13,2
1,1
1,1
0,0
1,0
2,1
3,2
0,0
1,0
2,6
0,1
1,0
2,0
1,3
0,3
0,1
1,3
4,2
9,9
1,3
5,8
1,1
1,1
6,4
4,3
4,2
3,3
2,1
1,2
1,2
18,22
1,0
1,2
1,3
5,9
1,1
7,8
1,1
1,1
2,3
3,5
1,1
2,5
10,9
4,2
6,11
5,5
1,9
5,6
15,9
1,0
2,3
0,3
1,2
2,2
1,0
1,3
1,1
1,1
0,0
1,1
10,12
9,9
14,7
3,3
0,1
3,1
2,2
0,0
2,4
2,5
1,1
5,3
5,8
2,3
8,11
0,0
1,1
3,2
11,5
1,5
11,9
2,2
1,1
1,1
3,7
