layer3.0.downsample.0.weight,10.0
layer3.0.downsample.1.weight,10.0
layer3.0.downsample.1.bias,10.0
layer3.1.conv1.weight,10.0
layer3.1.bn1.weight,10.0
layer3.1.bn1.bias,10.0
layer3.1.conv2.weight,10.0
layer3.1.bn2.weight,10.0
layer3.1.bn2.bias,10.0
layer4.0.conv1.weight,10.0
layer4.0.bn1.weight,10.0
layer4.0.bn1.bias,10.0
layer4.0.conv2.weight,10.0
layer4.0.bn2.weight,10.0
layer4.0.bn2.bias,10.0
layer4.0.downsample.0.weight,10.0
layer4.0.downsample.1.weight,10.0
layer4.0.downsample.1.bias,10.0
layer4.1.conv1.weight,10.0
layer4.1.bn1.weight,10.0
layer4.1.bn1.bias,10.0
layer4.1.conv2.weight,10.0
layer4.1.bn2.weight,10.0
layer4.1.bn2.bias,10.0
fc.weight,10.0
fc.bias,10.0
conv1.weight,10.0
bn1.weight,10.0
bn1.bias,10.0
layer1.0.conv1.weight,10.0
layer1.0.bn1.weight,10.0
layer1.0.bn1.bias,10.0
layer1.0.conv2.weight,10.0
layer1.0.bn2.weight,10.0
layer1.0.bn2.bias,10.0
layer1.1.conv1.weight,10.0
layer1.1.bn1.weight,10.0
layer1.1.bn1.bias,10.0
layer1.1.conv2.weight,10.0
layer1.1.bn2.weight,10.0
layer1.1.bn2.bias,10.0
layer2.0.conv1.weight,10.0
layer2.0.bn1.weight,10.0
layer2.0.bn1.bias,10.0
layer2.0.conv2.weight,10.0
layer2.0.bn2.weight,10.0
layer2.0.bn2.bias,10.0
layer2.0.downsample.0.weight,10.0
layer2.0.downsample.1.weight,10.0
layer2.0.downsample.1.bias,10.0
layer2.1.conv1.weight,13.87
layer2.1.bn1.weight,12.889999999999999
layer2.1.bn1.bias,12.889999999999999
layer2.1.conv2.weight,12.4
layer2.1.bn2.weight,11.21
layer2.1.bn2.bias,11.21
layer3.0.conv1.weight,10.41
layer3.0.bn1.weight,10.2
layer3.0.bn1.bias,10.2
layer3.0.conv2.weight,10.100000000000001
layer3.0.bn2.weight,9.67
layer3.0.bn2.bias,9.67
layer3.0.downsample.0.weight,9.67
layer3.0.downsample.1.weight,9.67
layer3.0.downsample.1.bias,9.67
layer3.1.conv1.weight,7.51
layer3.1.bn1.weight,8.82
layer3.1.bn1.bias,8.82
layer3.1.conv2.weight,9.4
layer3.1.bn2.weight,9.6
layer3.1.bn2.bias,9.6
layer4.0.conv1.weight,9.6
layer4.0.bn1.weight,9.6
layer4.0.bn1.bias,9.6
layer4.0.conv2.weight,9.6
layer4.0.bn2.weight,9.6
layer4.0.bn2.bias,9.6
layer4.0.downsample.0.weight,9.89
layer4.0.downsample.1.weight,9.959999999999999
layer4.0.downsample.1.bias,9.959999999999999
layer4.1.conv1.weight,10.0
layer4.1.bn1.weight,10.0
layer4.1.bn1.bias,10.0
layer4.1.conv2.weight,10.0
layer4.1.bn2.weight,10.0
layer4.1.bn2.bias,10.0
fc.weight,10.0
fc.bias,10.0
